255.881	-19.8339	3.23304
255.193	-19.662	3.20037
254.191	-19.8018	3.1652
253.056	-19.8633	3.13136
252.373	-19.3379	3.09972
251.511	-19.4323	3.07315
250.423	-19.042	3.03908
249.507	-19.2465	3.0183
248.797	-19.2441	2.99634
247.783	-18.9311	2.97511
246.785	-18.811	2.95624
246.118	-18.6223	2.94644
245.345	-18.4944	2.92927
244.542	-18.0312	2.91794
243.695	-18.1928	2.92466
242.509	-17.516	2.90767
242.036	-17.3501	2.91228
240.862	-17.1931	2.9094
240.004	-17.1237	2.90604
238.937	-16.6939	2.90445
237.904	-16.5786	2.89867
237.21	-16.3857	2.90418
236.168	-16.2682	2.89864
235.415	-15.8809	2.89494
234.456	-15.886	2.90588
233.404	-15.2505	2.89936
232.663	-15.3779	2.90172
231.752	-15.0647	2.91561
230.685	-14.9947	2.91038
229.682	-14.8002	2.90465
228.893	-14.3333	2.90826
227.663	-14.2513	2.91283
226.682	-14.2525	2.91815
225.779	-13.4379	2.92406
224.758	-13.5282	2.93105
223.948	-13.231	2.92942
222.381	-13.1709	2.93179
221.555	-12.8069	2.94835
220.716	-12.8908	2.94634
219.668	-12.4707	2.95314
218.622	-12.2728	2.95509
217.486	-11.9938	2.96251
216.682	-11.9957	2.9743
215.544	-11.7909	2.98246
214.586	-11.7781	2.99377
213.584	-11.5898	3.01284
212.49	-11.4891	3.01431
211.433	-10.9443	3.01956
210.481	-11.1918	3.03789
209.185	-11.3977	3.02987
208.559	-10.6779	3.06018
207.427	-10.8799	3.06526
206.377	-10.4967	3.077
205.103	-10.6169	3.07762
203.898	-10.5866	3.08238
203.108	-10.3209	3.09653
201.678	-10.4555	3.09223
200.734	-10.6209	3.09923
199.589	-10.3727	3.10679
198.44	-10.1325	3.11397
197.209	-10.2127	3.11628
196.034	-10.4724	3.11775
194.796	-10.4852	3.12237
193.84	-10.3122	3.13942
192.803	-10.3242	3.14981
191.555	-10.4442	3.1514
190.291	-10.2882	3.16601
189.226	-10.317	3.15736
187.877	-10.4257	3.16293
186.62	-10.4901	3.16827
185.778	-10.3084	3.18251
184.577	-10.6431	3.18361
183.433	-10.5454	3.18206
182.354	-10.6272	3.19483
181.35	-11.0058	3.20186
179.967	-10.8352	3.20053
178.703	-11.0126	3.20023
177.579	-10.8867	3.21278
176.88	-11.3172	3.21663
175.301	-11.1244	3.21793
174.288	-11.3068	3.22782
173.36	-11.4888	3.23925
172.188	-11.6715	3.23615
170.839	-11.8538	3.24538
169.69	-11.8493	3.25348
168.884	-11.8645	3.26456
167.495	-11.8264	3.26388
166.525	-11.9661	3.2691
165.241	-12.4399	3.27101
164.146	-12.5521	3.28565
163.094	-12.9348	3.289
162.139	-12.8694	3.29587
160.36	-12.7549	3.27896
159.565	-13.4754	3.30454
158.561	-13.241	3.30575
157.184	-13.4354	3.30622
156.18	-13.7541	3.31004
155.215	-13.9665	3.32
154.076	-14.2195	3.32374
152.843	-14.4655	3.32394
151.692	-14.7017	3.31974
150.61	-14.7746	3.32875
149.793	-15.1337	3.34128
148.667	-14.9337	3.34026
147.343	-15.5531	3.3552
146.316	-15.7908	3.34305
145.384	-16.1215	3.3566
144.245	-16.6689	3.36249
142.989	-16.3759	3.35313
142.058	-16.4594	3.36715
141.007	-16.7389	3.36101
139.777	-17.2951	3.36568
138.703	-17.7576	3.36487
137.525	-17.7404	3.35964
136.615	-17.9124	3.37783
135.17	-18.4862	3.37538
134.033	-18.524	3.37748
132.937	-18.7332	3.36617
131.946	-19.3575	3.37741
130.965	-19.1999	3.37442
129.756	-19.5669	3.3703
129.021	-19.9191	3.37079
127.952	-20.0461	3.37658
126.828	-20.2556	3.38613
125.627	-20.6345	3.38309
124.347	-20.7179	3.3857
123.878	-21.3099	3.39019
122.311	-21.5862	3.39283
121.159	-21.5946	3.38705
120.508	-21.751	3.39872
119.019	-22.136	3.39326
118.035	-22.6263	3.39443
116.938	-22.6772	3.39818
115.913	-23.1937	3.40015
115.036	-23.3181	3.41478
113.951	-23.6422	3.41167
112.73	-23.9137	3.40567
111.789	-24.1827	3.4113
110.559	-24.4444	3.43073
109.972	-24.9985	3.42826
108.63	-25.0445	3.43318
107.504	-25.458	3.4335
106.776	-25.9182	3.46159
106.017	-25.6871	3.45104
104.607	-26.2648	3.44535
103.603	-26.5557	3.45726
102.71	-27.1592	3.46516
101.658	-27.3557	3.46947
101.29	-28.0136	3.4773
100.007	-28.2111	3.48376
98.89	-28.0601	3.48579
98.1561	-28.6402	3.49692
97.0683	-29.0411	3.50212
95.9803	-29.5156	3.50507
95.0977	-30.0213	3.51185
94.0121	-30.4374	3.51606
93.2156	-30.5871	3.52582
92.069	-31.2075	3.53527
91.2407	-31.4775	3.54778
90.1646	-31.9327	3.55634
89.3776	-32.1247	3.56706
88.1517	-32.6189	3.5749
87.157	-33.3719	3.5868
86.3057	-33.752	3.588
85.3901	-34.1766	3.60709
84.3964	-34.6897	3.61006
83.5246	-35.3935	3.6208
82.5364	-35.6692	3.63352
81.6893	-36.2048	3.64514
80.6323	-36.8658	3.66115
79.9166	-37.3629	3.674
78.5939	-38.0127	3.69074
77.6323	-38.3806	3.70229
77.0089	-39.0346	3.7135
76.1725	-39.8478	3.72567
75.3429	-40.6726	3.73783
74.4015	-41.0688	3.75185
73.4642	-41.7317	3.75726
72.5815	-42.3317	3.77863
71.6701	-42.8699	3.79357
70.9933	-43.5263	3.808
70.0914	-44.2385	3.812
69.1228	-44.9605	3.82349
68.3554	-45.8718	3.83497
67.4321	-46.6156	3.8516
66.7202	-46.9113	3.85832
65.8029	-47.914	3.86705
65.0542	-48.5068	3.87143
64.2714	-49.1034	3.88003
63.5503	-50.0504	3.88371
62.7618	-50.8298	3.89996
61.9147	-51.4298	3.90163
60.9506	-52.078	3.90087
60.121	-53.0997	3.89935
59.6517	-53.7516	3.90269
58.8274	-54.315	3.91469
58.0968	-54.9255	3.92232
57.2944	-55.9525	3.92088
56.7267	-56.6025	3.91753
55.7183	-57.5563	3.92368
55.1574	-58.2019	3.91801
54.4425	-58.8008	3.9242
53.6143	-59.6625	3.93123
53.0622	-60.1593	3.93517
52.0806	-61.0846	3.93047
51.4003	-61.7732	3.94258
50.8377	-62.6878	3.93035
49.8459	-63.195	3.92703
49.4099	-63.864	3.94186
48.6305	-64.7027	3.93535
47.9525	-65.2887	3.94022
47.2008	-66.2886	3.93599
46.4674	-66.7927	3.93624
45.8663	-67.5033	3.93434
45.0586	-68.2415	3.93157
44.3927	-68.8101	3.93647
43.8678	-69.4472	3.94123
43.0741	-70.1813	3.93907
42.3289	-70.9301	3.93531
41.6937	-71.5306	3.93354
41.1142	-72.2744	3.93616
40.4486	-72.9844	3.93097
39.661	-73.6967	3.92672
39.1656	-74.2994	3.93135
38.4208	-75.0308	3.92642
37.6361	-75.8001	3.91814
36.9341	-76.3465	3.9146
36.3403	-77.1054	3.90998
35.8967	-77.7847	3.90948
35.1926	-78.2197	3.90312
34.4822	-78.8327	3.90073
33.7007	-79.4981	3.89411
33.0826	-80.0549	3.88525
32.2973	-80.7035	3.87694
31.586	-81.1703	3.86571
31.1373	-81.7994	3.86517
30.5816	-82.3926	3.86148
29.8316	-82.7077	3.84553
29.1175	-83.5813	3.83914
28.1749	-84.1964	3.82907
27.7271	-84.7813	3.82686
26.9768	-85.0566	3.80986
26.2633	-85.8895	3.80302
25.7624	-86.1726	3.79471
24.8206	-86.7368	3.78185
24.3731	-87.2691	3.77709
23.5111	-87.7267	3.7569
22.8321	-88.0715	3.73997
22.3472	-88.4891	3.73839
21.7623	-88.9327	3.72165
20.8154	-89.4267	3.7084
20.0905	-89.8838	3.68837
19.5843	-90.459	3.68748
18.7434	-90.4257	3.66759
17.7536	-90.9665	3.64002
17.3017	-91.1026	3.63391
16.6646	-91.5941	3.62335
16.2021	-91.9839	3.61506
15.1254	-92.4115	3.58509
14.5628	-92.8017	3.56886
13.9316	-92.7645	3.56689
13.2326	-93.252	3.54588
12.6679	-93.6034	3.52004
12.0007	-94.058	3.50649
11.1597	-93.9325	3.496
10.1648	-93.9212	3.46796
9.6608	-94.1946	3.44199
8.67744	-94.4914	3.42639
8.34693	-94.7224	3.41507
7.67218	-94.7824	3.40031
6.84827	-95.1117	3.37225
6.07142	-95.5654	3.33968
5.45829	-95.6877	3.33224
4.48989	-95.4285	3.30648
4.21939	-95.5488	3.28941
3.53952	-95.2784	3.27915
2.59754	-95.6523	3.24897
1.686	-95.7707	3.22452
1.25657	-95.6013	3.20277
0.672067	-95.7046	3.18918
0.146155	-95.7699	3.15902
-0.653425	-95.8112	3.13758
-1.07802	-95.8871	3.12649
-2.25898	-95.748	3.10345
-3.00151	-95.593	3.08278
-3.51261	-95.4574	3.05771
-4.11352	-95.4225	3.05283
-4.84561	-95.6156	3.03133
-5.37095	-95.2268	3.01646
-6.29334	-95.1488	2.98511
-7.10782	-95.1389	2.96158
-7.72371	-94.629	2.94896
-8.54853	-94.9371	2.92734
-9.09021	-94.3197	2.91259
-9.75911	-94.3712	2.89528
-10.376	-94.0562	2.87897
-11.1948	-93.8975	2.86244
-11.8849	-93.9144	2.85119
-12.4875	-93.4695	2.83522
-13.3078	-93.3471	2.814
-13.8394	-92.7968	2.80191
-14.6441	-92.4513	2.78745
-15.4295	-92.4121	2.76741
-16.1079	-92.1304	2.76048
-16.7053	-91.6755	2.74454
-17.3174	-91.3307	2.71582
-18.1261	-91.043	2.69247
-18.7752	-90.663	2.67907
-19.5193	-90.5955	2.65427
-20.0754	-89.8853	2.63942
-20.8133	-89.4493	2.60689
-21.4443	-89.0044	2.5958
-22.1943	-88.7053	2.57135
-22.8319	-88.1517	2.56032
-23.4151	-87.9238	2.53876
-24.044	-87.3342	2.52114
-24.871	-86.8006	2.49695
-25.2879	-86.1637	2.47823
-25.9554	-85.7599	2.46246
-26.6327	-85.1179	2.44093
-27.1717	-84.8034	2.42022
-27.6063	-84.0227	2.40196
-28.4203	-83.548	2.39095
-28.923	-83.1833	2.36718
-29.4616	-82.4772	2.34509
-30.0859	-81.6485	2.32532
-30.679	-81.4189	2.30466
-31.0505	-80.567	2.28549
-31.6269	-79.9693	2.25318
-32.2132	-79.3492	2.22627
-32.7536	-78.2188	2.21231
-32.9819	-77.4968	2.18183
-33.2811	-77.0929	2.14996
-34.085	-76.3726	2.13766
-34.1606	-75.8346	2.11051
-34.5522	-74.9909	2.09061
-35.0207	-74.2401	2.07045
-35.2311	-73.4195	2.03935
-35.6758	-72.5046	2.01271
-36.402	-71.8774	1.99704
-36.4303	-71.1562	1.96753
-36.8576	-70.4226	1.94376
-36.9488	-69.6511	1.93574
-37.2128	-68.741	1.91849
-37.3233	-68.2329	1.89205
-37.5401	-67.1587	1.8788
-38.1723	-66.3526	1.84721
-38.217	-65.1994	1.82375
-38.4941	-64.8244	1.80775
-38.1456	-64.1136	1.79252
-38.5848	-63.164	1.77417
-38.8253	-62.0736	1.74706
-38.8539	-61.6086	1.72977
-39.028	-60.7058	1.71245
-39.1663	-59.5307	1.69721
-38.8583	-59.0665	1.68172
-39.2252	-58.1856	1.6732
-39.4207	-57.38	1.65804
-39.349	-56.5779	1.63753
-39.5796	-55.6819	1.63378
-39.5498	-55.0507	1.61921
-39.6213	-53.7736	1.60266
-39.3954	-53.1019	1.60128
-39.361	-52.259	1.57364
-39.5753	-51.4879	1.57104
-39.4309	-50.551	1.56008
-39.239	-49.6071	1.54074
-39.3038	-48.598	1.52476
-39.2505	-47.8931	1.52607
-39.2204	-47.0941	1.50775
-39.4361	-46.0811	1.48518
-39.4392	-45.2145	1.49097
-38.9705	-44.457	1.48916
-38.745	-43.5685	1.46978
-38.7077	-42.9921	1.45214
-38.642	-42.1291	1.45005
-38.5157	-41.3812	1.43833
-38.3879	-39.8305	1.41849
-38.1726	-39.1852	1.40448
-37.7034	-38.4232	1.39335
-37.658	-37.5995	1.37841
-37.7524	-36.7965	1.36242
-37.3381	-35.9752	1.35511
-37.2236	-34.8507	1.33411
-36.9341	-34.2131	1.31945
-36.7663	-32.8362	1.30481
-36.6536	-32.6334	1.29831
-36.233	-31.6948	1.2789
-36.0338	-30.5705	1.26531
-35.653	-29.7477	1.25859
-35.4038	-29.2997	1.25475
-35.167	-28.4875	1.23385
-34.5833	-27.4451	1.21035
-34.5105	-26.8324	1.20213
-34.2232	-25.7795	1.1876
-33.7842	-24.9793	1.17294
-33.1576	-24.0771	1.15363
-32.7275	-23.3421	1.14192
-32.5369	-22.5409	1.11831
-32.2756	-21.7899	1.09341
-31.6302	-21.0352	1.08075
-31.317	-20.2847	1.06308
-30.8494	-19.377	1.04861
-30.1126	-18.8163	1.02824
-29.7577	-18.0896	1.00834
-29.2386	-17.1079	0.98614
-28.6318	-16.2787	0.966692
-28.3505	-15.6768	0.950573
-27.8594	-15.2556	0.933242
-27.1448	-14.3018	0.915857
-26.4127	-13.5035	0.89183
-25.9557	-12.844	0.872436
-25.6388	-12.2142	0.854614
-24.815	-11.5749	0.84549
-24.2559	-10.9352	0.821119
-23.5107	-10.5098	0.820264
-22.7768	-9.95756	0.792992
-22.4876	-9.25916	0.778938
-21.4542	-8.46878	0.743056
-20.8495	-8.03695	0.738195
-20.5683	-7.52938	0.723676
-19.5884	-6.75515	0.696774
-18.6528	-6.00116	0.674104
-18.0859	-5.70941	0.662899
-17.558	-4.98544	0.646608
-16.5441	-4.77514	0.628266
-15.8072	-4.30084	0.621985
-15.1098	-3.57935	0.604191
-14.3476	-3.10155	0.581327
-13.5694	-2.48678	0.568183
-12.9077	-2.29267	0.541775
-12.2665	-1.92604	0.530198
-11.3344	-1.43001	0.504228
-10.2697	-0.896178	0.490266
-9.63245	-0.65963	0.479023
-8.9503	-0.289544	0.462713
-8.03287	0.189673	0.449527
-7.35962	0.586977	0.429222
-6.51872	1.08183	0.417795
-5.59176	1.0654	0.413219
-4.83892	1.53498	0.377132
-3.69876	2.14285	0.371985
-3.14117	2.48329	0.353024
-2.33673	2.48223	0.341786
-1.27767	2.75577	0.327524
-0.418716	3.18284	0.319412
0.321442	3.35389	0.305264
1.2586	3.47836	0.297227
2.1465	3.86796	0.293359
2.89676	4.08908	0.283744
3.93774	4.57499	0.277651
4.75317	4.53609	0.267003
5.5123	4.73721	0.262198
6.46588	4.75508	0.257529
7.36864	5.11466	0.260224
8.27127	5.47682	0.263126
9.17244	5.53102	0.255012
10.0175	5.96423	0.251274
10.7857	6.08237	0.243916
11.7821	6.41428	0.248814
12.6235	6.60738	0.237488
13.8485	6.89512	0.230957
14.3487	7.01067	0.233089
15.2469	7.17291	0.239206
15.943	7.47782	0.236702
17.0131	7.67409	0.2314
17.9824	7.92203	0.229568
18.9574	7.91352	0.222793
20.0307	8.00525	0.208012
20.8975	8.39975	0.205257
21.4657	8.70942	0.208052
22.4911	8.67874	0.207795
23.5371	8.97371	0.200603
24.4015	9.12681	0.189921
25.3394	9.42964	0.190443
26.0376	9.52303	0.194873
27.13	9.79147	0.185434
28.1256	9.74674	0.181358
29.0714	9.98976	0.172348
29.7757	10.0668	0.176091
30.868	10.4659	0.175885
31.8651	10.4122	0.171348
32.6694	10.4626	0.163851
33.3724	10.607	0.17442
34.5037	11.0675	0.162802
35.3072	11.1817	0.160748
36.3897	11.368	0.16612
37.1913	11.4137	0.159937
37.9006	11.6792	0.163876
38.8951	11.6146	0.161213
39.8373	11.8919	0.163564
40.8897	11.8125	0.151967
42.0358	11.9164	0.156226
42.5898	12.3261	0.155627
43.8151	12.4314	0.147426
44.4862	12.8104	0.152114
45.5537	12.7695	0.145442
46.419	12.6186	0.137812
47.2993	12.9695	0.137273
48.3251	12.8349	0.136889
49.266	13.4578	0.136578
50.1466	13.2776	0.135924
51.0248	13.6258	0.13425
51.8282	13.7123	0.130352
52.7063	13.9808	0.124191
53.8199	13.6757	0.125705
55.0251	13.695	0.111848
55.3409	14.1016	0.115277
56.3988	14.1995	0.116848
57.5749	14.1662	0.10426
58.3359	14.1885	0.106967
59.3489	14.2119	0.109953
60.1756	14.4057	0.107937
60.9673	14.7323	0.104726
62.1792	14.4527	0.096605
62.9481	14.586	0.108573
64.0057	15.1609	0.104829
64.8547	14.7779	0.10473
65.6138	14.7733	0.105434
66.453	15.6094	0.105134
67.7699	15.2193	0.0940435
68.589	15.2002	0.0895227
69.3338	15.567	0.10268
70.7055	15.5562	0.107467
71.3944	15.614	0.0992944
72.2529	15.793	0.0936642
73.2669	15.9078	0.101205
74.2938	15.7727	0.101822
75.4644	16.0036	0.0857161
76.3375	16.2041	0.0931224
77.0618	16.2105	0.100736
78.0326	16.3689	0.0957134
78.5826	16.3659	0.0993587
79.9933	16.5702	0.0988965
80.6674	16.608	0.0975381
81.5871	16.5937	0.0973118
82.4814	16.6395	0.103882
83.642	16.7189	0.0948904
84.3772	16.934	0.0941191
85.7224	17.0674	0.100896
86.2362	17.2809	0.105245
87.5448	17.2946	0.0908093
88.0753	17.1398	0.0997424
88.9851	17.4395	0.0993862
90.3654	17.2846	0.0912377
90.7408	17.5705	0.0871526
92.0542	17.7012	0.0944132
93.0811	17.5745	0.0910309
94.1303	18.0963	0.0900485
94.8854	17.9261	0.0884155
96.0906	17.8369	0.0811635
96.7228	18.1754	0.0739975
98.0975	17.9057	0.080364
98.7541	17.9727	0.0749439
99.4163	18.0906	0.0864254
100.676	18.1343	0.0783613
101.602	18.3315	0.0748974
102.635	18.1861	0.0704927
103.546	18.5699	0.0752315
104.668	18.3641	0.0679455
105.378	18.4749	0.0676058
106.47	18.7627	0.0702391
107.572	18.5974	0.0617091
108.378	18.7176	0.0732479
109.333	18.9025	0.0597701
110.333	18.9977	0.0690059
111.237	18.7792	0.0634418
112.41	18.896	0.0576275
113.08	18.9991	0.0717406
114.004	19.2734	0.0720783
114.966	19.2086	0.0547749
116.113	19.4071	0.0646899
117.154	19.2535	0.0624373
118.039	19.5816	0.0544421
119.111	19.2611	0.0653228
119.866	19.5421	0.0651147
120.856	19.7338	0.0687386
